symbol,time,close,volume,vnindex
SSI,2025-03-17,23.98,18100531,1336.26
SSI,2025-03-18,23.81,29550468,1330.97
SSI,2025-03-19,23.58,24319137,1324.63
SSI,2025-03-20,23.58,19547549,1323.93
SSI,2025-03-21,23.63,21210873,1321.88
SSI,2025-03-24,24.12,24452275,1330.32
SSI,2025-03-25,23.9,23615776,1331.92
SSI,2025-03-26,23.54,26170692,1326.09
SSI,2025-03-27,23.36,15073549,1323.81
SSI,2025-03-28,23.41,17629676,1317.46
SSI,2025-03-31,23.1,19502349,1306.86
SSI,2025-04-01,23.14,18413740,1317.33
SSI,2025-04-02,23.5,15573919,1317.83
SSI,2025-04-03,21.85,54309735,1229.84
SSI,2025-04-04,21.1,82058671,1210.67
SSI,2025-04-08,19.63,31540441,1132.79
SSI,2025-04-09,18.3,73704092,1094.3
SSI,2025-04-10,19.54,5223676,1168.34
SSI,2025-04-11,20.83,65070378,1222.46
SSI,2025-04-14,21.41,36812456,1241.44
SSI,2025-04-15,20.7,26183595,1227.79
SSI,2025-04-16,20.43,18897429,1210.3
SSI,2025-04-17,20.52,18660393,1217.25
SSI,2025-04-18,20.74,26363810,1219.12
SSI,2025-04-21,20.34,18538279,1207.07
SSI,2025-04-22,19.76,48474933,1197.13
SSI,2025-04-23,20.21,13498521,1211.0
SSI,2025-04-24,20.43,17952609,1223.35
SSI,2025-04-25,20.25,15318448,1229.23
SSI,2025-04-28,20.48,12066524,1226.8
SSI,2025-04-29,20.39,9782863,1226.3
SSI,2025-05-05,20.52,9320252,1240.05
SSI,2025-05-06,20.56,16482960,1241.95
SSI,2025-05-07,20.3,18893587,1250.37
SSI,2025-05-08,20.52,18525329,1269.8
SSI,2025-05-09,20.39,15348649,1267.3
SSI,2025-05-12,20.61,20029899,1283.26
SSI,2025-05-13,20.79,25564488,1293.43
SSI,2025-05-14,21.23,36633323,1309.73
SSI,2025-05-15,21.23,23857039,1313.2
SSI,2025-05-16,21.05,30226539,1301.39
SSI,2025-05-19,20.74,19753905,1296.29
SSI,2025-05-20,20.88,15341910,1315.15
SSI,2025-05-21,20.74,24387639,1323.05
SSI,2025-05-22,20.74,27672766,1313.84
SSI,2025-05-23,20.74,16231990,1314.46
SSI,2025-05-26,20.96,20919010,1332.51
SSI,2025-05-27,21.05,24428781,1339.81
SSI,2025-05-28,21.05,24609928,1341.87
SSI,2025-05-29,20.88,14894060,1341.86
SSI,2025-05-30,20.83,19758339,1332.6
SSI,2025-06-02,21.05,12063276,1336.3
SSI,2025-06-03,21.76,58609193,1347.25
SSI,2025-06-04,21.5,19443420,1345.74
SSI,2025-06-05,21.28,24662948,1342.09
SSI,2025-06-06,20.96,28041102,1329.89
SSI,2025-06-09,20.74,15709590,1310.57
SSI,2025-06-10,20.74,13485514,1316.23
SSI,2025-06-11,20.88,12905456,1315.2
SSI,2025-06-12,21.01,13816622,1322.99
SSI,2025-06-13,20.56,35049962,1315.49
SSI,2025-06-16,21.19,16828881,1338.11
SSI,2025-06-17,21.19,16354654,1347.69
SSI,2025-06-18,20.96,21800987,1346.83
SSI,2025-06-19,21.23,19696861,1352.04
SSI,2025-06-20,21.32,25094748,1349.35
SSI,2025-06-23,21.1,15668114,1358.18
SSI,2025-06-24,21.59,48504281,1366.77
SSI,2025-06-25,21.76,25866658,1366.75
SSI,2025-06-26,21.76,18422641,1365.67
SSI,2025-06-27,21.9,19514900,1371.44
SSI,2025-06-30,21.94,26600522,1376.07
SSI,2025-07-01,21.72,15151162,1377.84
SSI,2025-07-02,22.65,41277820,1384.59
SSI,2025-07-03,22.87,58345400,1381.96
SSI,2025-07-04,23.01,21032421,1386.97
SSI,2025-07-07,23.36,33323916,1402.06
SSI,2025-07-08,24.03,65035042,1415.46
SSI,2025-07-09,25.36,72591423,1431.32
SSI,2025-07-10,25.72,51797617,1445.64
SSI,2025-07-11,26.34,62982880,1457.76
SSI,2025-07-14,26.43,51492768,1470.42
SSI,2025-07-15,27.09,62901625,1460.65
SSI,2025-07-16,28.07,47145802,1475.47
SSI,2025-07-17,28.34,49707314,1490.01
SSI,2025-07-18,28.25,38405157,1497.28
SSI,2025-07-21,27.85,55069713,1485.05
SSI,2025-07-22,28.43,61745933,1509.54
SSI,2025-07-23,28.65,43878326,1512.31
SSI,2025-07-24,28.43,43212687,1521.02
SSI,2025-07-25,30.2,62177173,1531.13
SSI,2025-07-28,31.8,49626394,1557.42
SSI,2025-07-29,29.58,105060505,1493.41
SSI,2025-07-30,30.11,62776552,1507.63
SSI,2025-07-31,30.38,49403850,1502.52
SSI,2025-08-01,29.49,56702136,1495.21
SSI,2025-08-04,30.2,56745761,1528.19
SSI,2025-08-05,30.78,91979440,1547.15
SSI,2025-08-06,31.36,50118053,1573.71
SSI,2025-08-07,31.22,37129932,1581.81
SSI,2025-08-08,31.53,95461242,1584.95
SSI,2025-08-11,33.31,59304473,1596.86
SSI,2025-08-12,32.65,45402636,1608.22
SSI,2025-08-13,32.65,67819371,1611.6
SSI,2025-08-14,32.69,70476519,1640.69
SSI,2025-08-15,32.47,58531479,1630.0
SSI,2025-08-18,31.8,50263103,1636.37
SSI,2025-08-19,32.65,59133343,1654.2
SSI,2025-08-20,32.07,60370708,1664.36
SSI,2025-08-21,32.91,72317891,1688.0
SSI,2025-08-22,31.76,63840493,1645.47
SSI,2025-08-25,32.56,69379704,1614.03
SSI,2025-08-26,34.82,94414414,1667.63
SSI,2025-08-27,35.75,59697657,1672.78
SSI,2025-08-28,37.31,54968337,1680.86
SSI,2025-08-29,37.49,52505993,1682.21
SSI,2025-09-03,36.73,54169313,1681.3
SSI,2025-09-04,37.58,33235681,1696.29
SSI,2025-09-05,35.98,51558599,1666.97
SSI,2025-09-08,35.71,72182595,1624.53
SSI,2025-09-09,37.31,52025470,1637.32
SSI,2025-09-10,37.71,43302438,1643.26
SSI,2025-09-11,37.71,85957224,1657.75
SSI,2025-09-12,37.22,34583133,1667.26
SSI,2025-09-15,37.49,40547816,1684.9
SSI,2025-09-16,36.95,37945795,1680.9
SSI,2025-09-17,36.07,37954288,1670.97
SSI,2025-09-18,36.24,26374752,1665.18
SSI,2025-09-19,35.84,27884110,1658.62
SSI,2025-09-22,34.91,43582719,1634.45
SSI,2025-09-23,35.0,21449532,1635.26
SSI,2025-09-24,35.75,36400576,1657.46
SSI,2025-09-25,35.53,26015893,1666.09
SSI,2025-09-26,34.61,38873142,1660.7
SSI,2025-09-29,34.2,34435201,1666.48
SSI,2025-09-30,35.12,38252127,1661.7
SSI,2025-10-01,35.16,16981130,1665.05
SSI,2025-10-02,34.48,21173988,1652.71
SSI,2025-10-03,34.3,25075269,1645.82
SSI,2025-10-06,36.66,53551974,1695.5
SSI,2025-10-07,37.16,40573532,1685.3
SSI,2025-10-08,37.53,53783538,1697.83
SSI,2025-10-09,37.03,33479352,1716.47
SSI,2025-10-10,37.07,29045560,1747.55
SSI,2025-10-13,37.67,42293142,1765.12
SSI,2025-10-14,37.35,65318592,1761.06
SSI,2025-10-15,37.76,30134761,1757.95
SSI,2025-10-16,37.67,29782632,1766.85
SSI,2025-10-17,37.16,38994147,1731.19
SSI,2025-10-20,34.57,70627248,1636.43
SSI,2025-10-21,35.16,81234490,1663.43
SSI,2025-10-22,35.02,32824521,1678.5
SSI,2025-10-23,34.16,24303029,1687.06
SSI,2025-10-24,32.79,82117726,1683.18
SSI,2025-10-27,31.7,71186329,1652.54
SSI,2025-10-28,32.66,34496457,1680.5
SSI,2025-10-29,32.43,22919550,1685.83
SSI,2025-10-30,31.74,28059380,1669.57
SSI,2025-10-31,31.24,26797881,1639.65
SSI,2025-11-03,29.6,50058055,1617.0
SSI,2025-11-04,31.65,57869584,1651.98
SSI,2025-11-05,31.79,30083711,1654.89
SSI,2025-11-06,31.24,23201799,1642.64
SSI,2025-11-07,30.01,36706977,1599.1
SSI,2025-11-10,30.61,33054484,1580.54
SSI,2025-11-11,31.74,30234068,1593.61
SSI,2025-11-12,32.34,34991321,1631.86
SSI,2025-11-13,31.84,21331238,1631.44
SSI,2025-11-14,31.84,19645683,1635.46
SSI,2025-11-17,32.25,15968861,1654.42
SSI,2025-11-18,32.38,25631078,1659.92
SSI,2025-11-19,31.56,23287948,1649.0
SSI,2025-11-20,31.7,21077879,1655.99
SSI,2025-11-21,31.24,18457074,1654.93
SSI,2025-11-24,31.33,11842375,1667.98
SSI,2025-11-25,29.92,53067162,1660.36
SSI,2025-11-26,30.97,36055500,1680.36
SSI,2025-11-27,30.24,20124958,1684.32
SSI,2025-11-28,29.88,25495781,1690.99
SSI,2025-12-01,29.15,28422573,1701.67
SSI,2025-12-02,29.42,31360501,1717.06
SSI,2025-12-03,29.47,22062896,1731.77
SSI,2025-12-04,29.88,32042559,1737.24
SSI,2025-12-05,29.38,47121669,1741.32
SSI,2025-12-08,29.4,31978876,1753.74
SSI,2025-12-09,28.75,30873662,1747.17
SSI,2025-12-10,29.25,12156834,1718.98
SSI,2025-12-11,29.05,11703357,1698.9
SSI,2025-12-12,28.1,21578889,1646.89
SSI,2025-12-15,28.4,18682264,1646.01
SSI,2025-12-16,30.25,32125451,1679.18
SSI,2025-12-17,29.65,13690018,1673.66
SSI,2025-12-18,29.85,16290583,1676.98
SSI,2025-12-19,30.8,42628200,1704.31
SSI,2025-12-22,31.45,29655000,1751.03
SSI,2025-12-23,30.8,26174900,1772.15
SSI,2025-12-24,31.35,22076900,1782.82
SSI,2025-12-25,30.5,16892800,1742.85
SSI,2025-12-26,30.75,31205200,1729.8
SSI,2025-12-29,30.5,11999500,1754.84
SSI,2025-12-30,30.6,11165800,1766.9
SSI,2025-12-31,30.25,13612800,1784.49
STB,2017-01-03,8.79,4992030,672.01
STB,2017-01-04,8.2,3363350,674.7
STB,2017-01-05,8.58,1287450,675.81
STB,2017-01-06,8.78,2703680,679.8
STB,2017-01-09,8.99,3038300,682.57
STB,2017-01-10,9.0,1232330,681.07
STB,2017-01-11,9.03,1349300,687.16
STB,2017-01-12,9.04,1797240,686.96
STB,2017-01-13,8.95,2017120,685.06
STB,2017-01-16,8.96,1291500,677.94
STB,2017-01-17,9.24,2350910,684.71
STB,2017-01-18,9.45,4600250,683.28
STB,2017-01-19,9.59,2582630,682.31
STB,2017-01-20,9.5,1869720,686.26
STB,2017-01-23,9.55,1821800,687.15
STB,2017-01-24,9.85,3116170,691.36
STB,2017-01-25,10.2,3438690,697.28
STB,2017-02-02,10.05,2300990,703.18
STB,2017-02-03,10.05,2635600,700.35
STB,2017-02-06,9.95,2846170,700.04
STB,2017-02-07,9.87,1725610,701.91
STB,2017-02-08,10.0,3235360,702.04
STB,2017-02-09,10.2,2145060,700.65
STB,2017-02-10,10.2,1469330,703.78
STB,2017-02-13,10.0,1785570,705.9
STB,2017-02-14,10.1,2570710,706.26
STB,2017-02-15,9.95,2883530,711.57
STB,2017-02-16,10.45,6179030,709.35
STB,2017-02-17,11.0,7610430,707.83
STB,2017-02-20,11.05,5137610,710.59
STB,2017-02-21,10.85,5324970,716.55
STB,2017-02-22,10.95,3962810,717.24
STB,2017-02-23,11.05,5917390,716.87
STB,2017-02-24,10.3,10600150,714.47
STB,2017-02-27,10.45,3082020,717.44
STB,2017-02-28,10.3,1955320,710.79
STB,2017-03-01,10.2,2429100,709.52
STB,2017-03-02,10.2,729090,707.51
STB,2017-03-03,10.9,5044750,712.62
STB,2017-03-06,10.8,4251180,716.29
STB,2017-03-07,10.5,2221470,716.54
STB,2017-03-08,10.6,2451570,716.6
STB,2017-03-09,10.45,1621400,715.8
STB,2017-03-10,10.45,1867560,712.21
STB,2017-03-13,10.55,2546430,710.17
STB,2017-03-14,10.45,985280,714.71
STB,2017-03-15,10.35,1299350,713.14
STB,2017-03-16,10.35,1893910,714.92
STB,2017-03-17,10.3,3764970,710.54
STB,2017-03-20,10.55,1646200,715.07
STB,2017-03-21,10.7,2217160,716.18
STB,2017-03-22,10.75,6347030,712.94
STB,2017-03-23,11.4,9556890,719.56
STB,2017-03-24,11.4,13413190,722.14
STB,2017-03-27,11.4,5749350,723.52
STB,2017-03-28,11.15,4881550,719.26
STB,2017-03-29,11.2,2930270,720.47
STB,2017-03-30,11.25,2842790,723.86
STB,2017-03-31,11.45,10132150,722.31
STB,2017-04-03,12.25,18140820,722.38
STB,2017-04-04,12.4,14362330,724.14
STB,2017-04-05,12.3,7535020,723.22
STB,2017-04-07,13.15,26336490,727.95
STB,2017-04-10,12.8,10962740,729.87
STB,2017-04-11,12.65,5045820,731.33
STB,2017-04-12,12.75,6402260,725.58
STB,2017-04-13,11.9,4994400,724.35
STB,2017-04-14,11.6,5497070,718.45
STB,2017-04-17,11.2,5038810,710.83
STB,2017-04-18,11.3,6659720,714.93
STB,2017-04-19,11.6,3200840,716.77
STB,2017-04-20,11.6,3038720,712.66
STB,2017-04-21,11.25,5004420,712.41
STB,2017-04-24,10.5,4982210,709.39
STB,2017-04-25,11.1,5363000,707.58
STB,2017-04-26,11.85,8428630,710.04
STB,2017-04-27,12.4,11427550,716.53
STB,2017-04-28,11.55,12436270,717.73
STB,2017-05-03,11.65,4246930,719.54
STB,2017-05-04,12.15,6460220,722.02
STB,2017-05-05,12.1,3470050,720.0
STB,2017-05-08,11.75,2700320,718.86
STB,2017-05-09,11.9,2410010,722.11
STB,2017-05-10,12.4,6651760,724.31
STB,2017-05-11,12.35,3610150,724.99
STB,2017-05-12,12.2,1873730,725.37
STB,2017-05-15,12.65,5718970,725.35
STB,2017-05-16,12.35,3540640,725.03
STB,2017-05-17,12.5,2663290,727.2
STB,2017-05-18,12.45,3435170,726.99
STB,2017-05-19,12.4,2610790,733.82
STB,2017-05-22,12.7,5150660,744.1
STB,2017-05-23,12.4,3420220,740.93
STB,2017-05-24,12.55,2937350,742.74
STB,2017-05-25,12.4,4879100,741.91
STB,2017-05-26,12.3,2984470,743.41
STB,2017-05-29,12.7,6539820,746.25
STB,2017-05-30,12.6,4936770,738.21
STB,2017-05-31,12.5,3648970,737.82
STB,2017-06-01,12.65,1142170,741.8
STB,2017-06-02,12.4,1721590,738.81
STB,2017-06-05,12.7,2279100,743.49
STB,2017-06-06,13.55,13478470,751.31
STB,2017-06-07,13.45,6012030,753.46
STB,2017-06-08,13.8,3670150,750.13
STB,2017-06-09,13.9,8232210,749.72
STB,2017-06-12,13.8,4834940,751.09
STB,2017-06-13,13.9,5375720,756.89
STB,2017-06-14,14.0,3775730,760.77
STB,2017-06-15,13.75,3015650,760.57
STB,2017-06-16,13.9,15373500,761.24
STB,2017-06-19,14.15,6721540,766.83
STB,2017-06-20,14.55,6390010,767.99
STB,2017-06-21,14.6,7121830,767.41
STB,2017-06-22,14.3,4770860,766.3
STB,2017-06-23,14.2,4049930,769.01
STB,2017-06-26,14.2,3266330,772.52
STB,2017-06-27,14.35,3374550,767.51
STB,2017-06-28,14.2,4267300,769.04
STB,2017-06-29,14.1,4432020,771.75
STB,2017-06-30,13.8,8296560,776.47
STB,2017-07-03,13.6,3454090,778.88
STB,2017-07-04,13.2,5322950,775.54
STB,2017-07-05,13.45,3235010,778.32
STB,2017-07-06,13.45,2208080,782.65
STB,2017-07-07,13.0,3089000,775.73
STB,2017-07-10,12.85,2950630,766.56
STB,2017-07-11,12.6,2802160,769.36
STB,2017-07-12,12.6,1922680,774.17
STB,2017-07-13,12.4,2286410,778.3
STB,2017-07-14,12.1,3526580,777.6
STB,2017-07-17,11.7,4502010,768.91
STB,2017-07-18,12.1,2805030,767.49
STB,2017-07-19,12.05,1307330,771.3
STB,2017-07-20,11.8,1355350,768.41
STB,2017-07-21,11.7,2077700,761.86
STB,2017-07-24,11.85,2354130,759.74
STB,2017-07-25,12.5,3406030,767.27
STB,2017-07-26,12.8,4427250,773.88
STB,2017-07-27,12.65,1883150,771.5
STB,2017-07-28,12.8,2945770,777.09
STB,2017-07-31,13.1,4492180,783.55
STB,2017-08-01,13.0,1812500,786.81
STB,2017-08-02,12.55,4832580,786.23
STB,2017-08-03,12.3,3983410,788.49
STB,2017-08-04,12.7,2336320,788.68
STB,2017-08-07,12.55,1886350,792.98
STB,2017-08-08,12.2,2403020,791.57
STB,2017-08-09,11.8,3700060,773.66
STB,2017-08-10,11.95,1484820,773.43
STB,2017-08-11,11.95,849270,772.08
STB,2017-08-14,12.1,786880,776.17
STB,2017-08-15,11.9,1378810,771.06
STB,2017-08-16,12.0,1952380,773.57
STB,2017-08-17,11.85,895770,767.59
STB,2017-08-18,11.75,928080,768.97
STB,2017-08-21,11.7,1543440,768.79
STB,2017-08-22,11.7,961110,761.26
STB,2017-08-23,11.8,582450,765.98
STB,2017-08-24,11.75,1209700,769.77
STB,2017-08-25,11.8,1158950,771.63
STB,2017-08-28,11.75,1104120,777.26
STB,2017-08-29,11.6,2181750,774.03
STB,2017-08-30,11.45,1985990,778.65
STB,2017-08-31,11.7,2599940,782.76
STB,2017-09-01,11.6,1408480,788.73
STB,2017-09-05,11.85,2866040,792.31
STB,2017-09-06,11.65,1144370,793.55
STB,2017-09-07,11.75,1020940,796.72
STB,2017-09-08,11.65,912570,801.2
STB,2017-09-11,11.6,1153080,797.47
STB,2017-09-12,11.45,1544140,799.94
STB,2017-09-13,11.5,1356240,802.78
STB,2017-09-14,11.7,2108820,806.32
STB,2017-09-15,11.5,5536640,805.82
STB,2017-09-18,11.8,1770890,807.87
STB,2017-09-19,11.75,1529880,805.93
STB,2017-09-20,11.7,969630,805.86
STB,2017-09-21,11.6,1437280,803.93
STB,2017-09-22,11.55,1343360,807.13
STB,2017-09-25,12.3,7067150,805.58
STB,2017-09-26,12.5,5174150,805.35
STB,2017-09-27,12.25,1455920,803.77
STB,2017-09-28,12.6,6772290,804.82
STB,2017-09-29,12.5,1935010,804.42
STB,2017-10-02,12.3,1909860,802.23
STB,2017-10-03,12.15,1844640,798.0
STB,2017-10-04,12.2,2031090,805.66
STB,2017-10-05,12.1,1454260,805.23
STB,2017-10-06,12.3,1067440,807.8
STB,2017-10-09,12.45,1817050,808.96
STB,2017-10-10,12.45,1321470,810.65
STB,2017-10-11,11.65,9309570,813.95
STB,2017-10-12,11.6,5790330,815.87
STB,2017-10-13,11.5,4143320,820.95
STB,2017-10-16,11.6,1481020,819.43
STB,2017-10-17,11.45,3036700,828.29
STB,2017-10-18,11.4,2845200,827.72
STB,2017-10-19,11.5,2164080,828.93
STB,2017-10-20,11.55,1585160,826.84
STB,2017-10-23,11.3,1899440,820.04
STB,2017-10-24,11.3,1902950,825.24
STB,2017-10-25,11.3,909250,830.69
STB,2017-10-26,11.35,1787310,830.11
STB,2017-10-27,11.35,1152360,840.37
STB,2017-10-30,11.25,1498710,845.2
STB,2017-10-31,11.0,1572270,837.28
STB,2017-11-01,11.2,1126140,842.71
STB,2017-11-02,11.3,1035130,833.09
STB,2017-11-03,11.1,700700,843.73
STB,2017-11-06,11.2,912390,849.09
STB,2017-11-07,11.2,754030,850.33
STB,2017-11-08,11.2,1168460,859.7
STB,2017-11-09,11.15,594710,860.4
STB,2017-11-10,11.4,1951220,868.21
STB,2017-11-13,11.2,995580,879.34
STB,2017-11-14,11.15,1577250,880.9
STB,2017-11-15,11.45,2355030,882.59
STB,2017-11-16,12.0,7844650,892.8
STB,2017-11-17,11.75,4020830,890.69
STB,2017-11-20,11.85,1850790,903.55
STB,2017-11-21,11.85,2810990,918.3
STB,2017-11-22,12.4,7063090,932.66
STB,2017-11-23,12.35,4070330,933.7
STB,2017-11-24,12.4,2655650,935.57
STB,2017-11-27,12.55,4981930,938.61
STB,2017-11-28,12.6,3207750,941.21
STB,2017-11-29,13.2,11303760,952.14
STB,2017-11-30,13.1,6055990,949.93
STB,2017-12-01,13.0,3311710,960.33
STB,2017-12-04,13.7,10088860,970.02
STB,2017-12-05,13.0,5927870,953.3
STB,2017-12-06,13.25,7182320,947.64
STB,2017-12-07,13.0,5844310,938.65
STB,2017-12-08,12.95,3170840,940.16
STB,2017-12-11,12.3,4124060,917.45
STB,2017-12-12,12.45,6713650,927.25
STB,2017-12-13,12.0,1791790,924.4
STB,2017-12-14,12.5,2535990,935.85
STB,2017-12-15,12.7,3316180,935.16
STB,2017-12-18,12.75,3899560,958.06
STB,2017-12-19,12.55,2998760,951.42
STB,2017-12-20,12.55,2961790,953.51
STB,2017-12-21,12.3,3185360,946.06
STB,2017-12-22,12.55,4056860,952.32
STB,2017-12-25,12.35,3767280,958.31
STB,2017-12-26,12.6,3685430,965.93
STB,2017-12-27,12.85,18184020,968.46
STB,2017-12-28,12.95,9637560,976.72
STB,2017-12-29,12.85,7267650,984.24
STB,2018-01-02,13.4,16330710,995.77
STB,2018-01-03,13.35,15695370,1005.67
STB,2018-01-04,13.6,26486080,1019.75
STB,2018-01-05,13.6,17260770,1012.65
STB,2018-01-08,14.55,33849130,1022.9
STB,2018-01-09,14.85,36237040,1033.56
STB,2018-01-10,15.6,49555650,1038.11
STB,2018-01-11,16.25,24136660,1048.17
STB,2018-01-12,15.5,34240510,1050.11
STB,2018-01-15,15.35,37458060,1063.47
STB,2018-01-16,14.95,42132270,1062.96
STB,2018-01-17,14.3,27468280,1034.69
STB,2018-01-18,15.0,31286260,1050.25
STB,2018-01-19,15.45,28631100,1062.07
STB,2018-01-22,15.1,24126670,1087.42
STB,2018-01-23,15.1,0,1087.42
STB,2018-01-25,15.4,48551070,1104.57
STB,2018-01-26,15.7,22848750,1115.64
STB,2018-01-29,16.75,34304980,1109.8
STB,2018-01-30,17.1,30030790,1110.56
STB,2018-01-31,16.25,26189160,1110.36
STB,2018-02-01,15.7,26002480,1099.67
STB,2018-02-02,16.25,13867670,1105.04
STB,2018-02-05,15.15,22169590,1048.71
STB,2018-02-06,15.4,32948840,1011.6
STB,2018-02-07,15.75,14286510,1040.55
STB,2018-02-08,14.9,8479180,1023.25
STB,2018-02-09,14.95,13411880,1003.94
STB,2018-02-12,15.9,9914870,1041.79
STB,2018-02-13,15.9,10209140,1059.73
STB,2018-02-21,16.3,16316020,1087.15
STB,2018-02-22,16.1,18524560,1076.03
STB,2018-02-23,16.45,13291780,1102.85
STB,2018-02-26,16.05,19198360,1114.53
STB,2018-02-27,16.15,12575110,1119.61
STB,2018-02-28,16.1,15273080,1121.54
STB,2018-03-01,15.75,17478590,1115.79
STB,2018-03-02,15.7,11091610,1121.21
STB,2018-03-05,14.95,17426940,1093.48
STB,2018-03-06,15.3,12649080,1120.29
STB,2018-03-07,15.05,10579590,1112.26
STB,2018-03-08,15.2,6052260,1124.15
STB,2018-03-09,15.4,7217150,1123.41
STB,2018-03-12,15.95,17246770,1126.29
STB,2018-03-13,16.1,11565610,1133.31
STB,2018-03-14,16.05,16435110,1138.09
STB,2018-03-15,16.15,12448630,1138.76
STB,2018-03-16,16.3,22637590,1150.19
STB,2018-03-19,16.05,12281670,1159.22
STB,2018-03-20,16.0,12481130,1159.39
STB,2018-03-21,16.25,19142330,1169.36
STB,2018-03-22,16.0,13091770,1172.36
STB,2018-03-23,15.75,17462630,1153.59
STB,2018-03-26,15.65,10950260,1171.22
STB,2018-03-27,15.5,8281210,1171.73
STB,2018-03-28,15.35,6522170,1172.24
STB,2018-03-29,15.25,5936830,1167.03
STB,2018-03-30,15.5,5869030,1174.46
STB,2018-04-02,15.8,8270980,1196.61
STB,2018-04-03,15.7,6880570,1188.29
STB,2018-04-04,15.6,7381040,1191.54
STB,2018-04-05,15.7,6478900,1193.17
STB,2018-04-06,16.1,19585030,1199.96
STB,2018-04-09,16.4,14760890,1204.33
STB,2018-04-10,16.2,12994170,1198.12
STB,2018-04-11,15.65,16587330,1167.11
STB,2018-04-12,15.6,10108420,1173.02
STB,2018-04-13,15.45,8574840,1157.14
STB,2018-04-16,15.5,4935240,1148.49
STB,2018-04-17,15.8,4935860,1153.28
STB,2018-04-18,15.5,4805610,1138.53
STB,2018-04-19,15.0,9404240,1094.63
STB,2018-04-20,15.45,7856380,1119.86
STB,2018-04-23,14.4,11192640,1076.78
STB,2018-04-24,14.15,7281230,1080.74
STB,2018-04-26,13.35,8527570,1044.86
STB,2018-04-27,13.85,5678620,1050.26
STB,2018-05-02,13.3,5157290,1029.08
STB,2018-05-03,13.7,7686450,1026.46
STB,2018-05-04,13.45,4008960,1026.8
STB,2018-05-07,13.95,4882230,1062.26
STB,2018-05-08,13.65,3345160,1060.45
STB,2018-05-09,13.5,2448570,1056.97
STB,2018-05-10,12.9,5838710,1028.87
STB,2018-05-11,13.1,5002790,1044.85
STB,2018-05-14,13.1,2829090,1066.98
STB,2018-05-15,13.1,3437030,1073.5
STB,2018-05-16,13.05,2502170,1054.62
STB,2018-05-17,12.75,2661130,1030.64
STB,2018-05-18,12.75,3843440,1040.54
STB,2018-05-21,12.6,3395120,1014.98
STB,2018-05-22,12.0,7441600,985.91
STB,2018-05-23,12.15,4596350,988.94
STB,2018-05-24,12.05,4270750,985.92
STB,2018-05-25,11.65,3719300,963.9
STB,2018-05-28,10.85,7851450,931.75
STB,2018-05-29,11.6,7049880,952.18
STB,2018-05-30,11.5,4355010,948.5
STB,2018-05-31,11.75,3226080,971.25
STB,2018-06-01,11.75,4314180,992.87
STB,2018-06-04,12.55,7419940,1013.78
STB,2018-06-05,12.9,8107860,1022.74
STB,2018-06-06,13.3,8478470,1034.5
STB,2018-06-07,13.0,7106430,1036.69
STB,2018-06-08,12.9,3969030,1039.01
STB,2018-06-11,12.6,3756490,1039.02
STB,2018-06-12,12.8,8549820,1020.76
STB,2018-06-13,12.8,1814330,1030.53
STB,2018-06-14,12.55,2464740,1015.72
STB,2018-06-15,12.4,5462650,1016.51
STB,2018-06-18,12.0,3986380,987.34
STB,2018-06-19,11.7,8280170,962.16
STB,2018-06-20,12.0,3285750,980.95
STB,2018-06-21,11.7,2488750,969.4
STB,2018-06-22,12.0,3189890,983.17
STB,2018-06-25,12.15,2825390,990.52
STB,2018-06-26,12.0,2546840,983.02
STB,2018-06-27,11.8,1747560,968.91
STB,2018-06-28,11.55,3663730,957.35
STB,2018-06-29,11.55,1885150,960.78
STB,2018-07-02,11.1,3788190,947.15
STB,2018-07-03,10.35,6648330,906.01
STB,2018-07-04,10.3,6767270,914.99
STB,2018-07-05,9.72,5658700,899.4
STB,2018-07-06,10.4,8470650,917.51
STB,2018-07-09,10.4,4717430,915.12
STB,2018-07-10,10.4,2366070,911.12
STB,2018-07-11,10.0,4815180,893.16
STB,2018-07-12,10.15,3157170,898.51
STB,2018-07-13,10.45,2839740,909.72
STB,2018-07-16,10.5,3023400,911.11
STB,2018-07-17,10.75,4090070,921.27
STB,2018-07-18,11.2,5786780,942.39
STB,2018-07-19,11.0,3335440,943.97
STB,2018-07-20,11.0,4076100,933.39
STB,2018-07-23,11.75,14236370,936.74
STB,2018-07-24,11.4,5421070,934.08
STB,2018-07-25,11.2,3150420,927.58
STB,2018-07-26,11.25,4443590,930.16
STB,2018-07-27,11.2,2794540,935.52
STB,2018-07-30,11.5,5185990,949.73
STB,2018-07-31,11.45,4228220,956.39
STB,2018-08-01,11.3,2520310,952.77
STB,2018-08-02,11.05,7584140,953.55
STB,2018-08-03,11.05,2413580,959.6
STB,2018-08-06,11.15,3133130,960.23
STB,2018-08-07,11.15,2230630,956.79
STB,2018-08-08,11.35,3476090,966.27
STB,2018-08-09,11.3,8036140,963.5
STB,2018-08-10,11.25,3197060,968.47
STB,2018-08-13,11.8,10740690,978.04
STB,2018-08-14,11.6,3492740,978.27
STB,2018-08-15,11.4,5347120,961.37
STB,2018-08-16,11.4,5988420,964.28
STB,2018-08-17,11.2,3021220,968.88
STB,2018-08-20,11.15,4785990,969.62
STB,2018-08-21,11.2,5557070,979.21
STB,2018-08-22,11.45,6524970,982.15
STB,2018-08-23,11.4,3559200,987.36
STB,2018-08-24,11.3,3585410,987.05
STB,2018-08-27,11.4,4277920,991.92
